C_ANT,C_VIG,C_MAD,C_NMAD,C_REG,NOM_REG,C_DEPEND,DEPEN,PERTEN,TIPO,AMBITO,URGENCIA,CERTIFICA,DEPEN_A,NIVEL,NOMBRE,C_COM,NOM_COM,VIA,NUMERO,DIRECCION,FONO,F_INICIO,F_REAPER,SAPU,F_CAMBIO,TIPO_CAMB,LATITUD,LONGITUD,PRESTADOR,ESTADO,NIVEL_COM,MODALIDAD
02-302,102302,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Cirujano Guzmán,1101,Iquique,Avenida,2763,Pedro Prado,800500106,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.236861,-70.136439,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-303,102303,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Pozo Almonte,1401,Pozo Almonte,Calle,276,Balmaceda,572761214,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.25836,-69.785379,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-304,102304,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Dr. Juan Márquez Vismarra,1405,Pica,Calle,S/N,Balmaceda,572741306,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.491946,-69.330165,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-305,102305,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Pedro Pulgar Melgarejo,1107,Alto Hospicio,Calle,S/N,Los Álamos,800500108,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.265007,-70.10063,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-306,102306,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Sur de Iquique,1101,Iquique,Calle,S/N,Playa El Águila,800500109,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.25017,-70.128085,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-307,102307,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,SI,Centro de Salud Familiar,Servicio de Salud,Primario,Centro de Salud Familiar Dr. Héctor Reyno Gutiérrez,1107,Alto Hospicio,Calle,3080,Naciones Unidas,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.287114,-70.10386,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-308,102308,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Dr. Amador Neghme Rodríguez,1404,Huara,Calle,S/N,Eleuterio Ramírez,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.995472,-69.768842,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-309,102309,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Camiña,1402,Camiña,Calle,S/N,Caserío de Camiña,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.312955,-69.427385,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-310,102310,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Colchane,1403,Colchane,Calle,S/N,Sector de Colchane,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.275067,-68.640207,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-400,102400,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Pisagua,1404,Huara,Avenida,S/N,Arturo Prat,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.596489,-70.211257,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-402,102402,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Tarapacá,1404,Huara,Calle,S/N,Caserío de Tarapacá,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.922956,-69.510945,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-403,102403,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Mamiña,1401,Pozo Almonte,Calle,S/N,Santa Rosa,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.071834,-69.216242,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-406,102406,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural La Tirana,1401,Pozo Almonte,Calle,S/N,General Ibáñez,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.335615,-69.654964,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-407,102407,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Chiapa,1404,Huara,Calle,S/N,Caserío de Chiapa,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.536694,-69.206154,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-408,102408,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Moquella,1402,Camiña,Calle,S/N,Caserío de Moquella,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.350759,-69.514402,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-409,102409,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Enquelga,1403,Colchane,Calle,S/N,Sector Enquelga,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.228739,-68.804105,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-410,102410,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Sibaya,1404,Huara,Calle,S/N,Caserío de Sibaya,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.782783,-69.173111,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-411,102411,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Cancosa,1405,Pica,Calle,S/N,Caserío de Cancosa,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.855032,-68.60098,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-412,102412,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Chanavayita,1101,Iquique,Calle,S/N,Aldea de Chanavayita,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.702317,-70.187369,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-413,102413,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural San Marcos,1101,Iquique,Calle,S/N,Localidad de San Marcos,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-21.115309,-70.124186,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-414,102414,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural La Huayca,1401,Pozo Almonte,Calle,S/N,Sector La Huayca,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.43104,-69.560477,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-415,102415,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Cariquima,1403,Colchane,Calle,S/N,Sector de Cariquima,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-19.469199,-68.644818,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-416,102416,No Aplica,No Aplica,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Municipal,Primario,Posta de Salud Rural Matilla,1405,Pica,Calle,S/N,Matilla,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.513556,-69.360941,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-600,102600,02-010,102010,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,COSAM Dr. Jorge Seguel Cáceres,1101,Iquique,Calle,493,Serrano,572613668,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.213349,-70.150415,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
02-601,102601,02-010,102010,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,COSAM Salvador Allende,1101,Iquique,Calle,S/N,Céspedes,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.25082,-70.129707,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
02-602,102602,02-010,102010,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,COSAM Enrique París,1107,Alto Hospicio,Calle,S/N,Santa Rosa,573079321,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.2752,-70.098225,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
02-701,102701,02-301,102301,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Cerro Esmeralda,1101,Iquique,Calle,S/N,Ferrocarril,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.208964,-70.140539,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-705,102705,02-305,102305,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar El Boro,1107,Alto Hospicio,Calle,S/N,Calle 4,572406750,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-20.246173,-70.096622,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-800,102800,02-300,102300,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Municipal,Primario,SAPU Cirujano Aguirre,1101,Iquique,Pasaje,S/N,Chintaguay,572573568,39814,No Aplica,Corto,No Aplica,Sin cambio,-20.226257,-70.134701,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-801,102801,02-301,102301,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Municipal,Primario,SAPU Cirujano Videla,1101,Iquique,Calle,S/N,Obispo Labbé,572329704,39814,No Aplica,Corto,No Aplica,Sin cambio,-20.208468,-70.150327,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-802,102802,02-302,102302,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Municipal,Primario,SAPU Cirujano Guzmán,1101,Iquique,Avenida,2736,Pedro Prado,572573574,39814,No Aplica,Corto,No Aplica,Sin cambio,-20.236832,-70.136531,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-803,102803,02-303,102303,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Municipal,Primario,SAPU Pozo Almonte,1401,Pozo Almonte,Calle,S/N,Aldunate,572406767,39814,No Aplica,Largo,No Aplica,Sin cambio,-20.258372,-69.785076,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-805,102805,02-305,102305,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Municipal,Primario,SAPU Pedro Pulgar Melgarejo,1107,Alto Hospicio,Calle,3101,Teniente Merino,562581636,39814,No Aplica,Largo,No Aplica,Sin cambio,-20.264904,-70.097621,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-806,102806,02-306,102306,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR),Establecimiento de Salud,SI,NO,Municipal,Primario,SAR Sur de Iquique,1101,Iquique,Calle,S/N,Playa El Águila,572536836,39814,No Aplica,No Aplica,42937,De Sapu a SAR,-20.250364,-70.128086,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
02-807,102807,02-305,102305,1,Región De Tarapacá,2,Servicio de Salud Iquique,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Municipal,Primario,SAPU El Boro,1107,Alto Hospicio,Calle,2765,Salitrera Domeyko,562581636,39814,No Aplica,Corto,No Aplica,Sin cambio,-20.246059,-70.096632,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
03-010,103010,No Aplica,No Aplica,2,Región De Antofagasta,3,Servicio de Salud Antofagasta,Perteneciente,Dirección Servicio de Salud,Unidad de Atención,NO,NO,Servicio de Salud,No Aplica,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Antofagasta),2101,Antofagasta,Calle,523,Bolívar,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-23.646652,-70.395249,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
03-011,103011,03-010,103010,2,Región De Antofagasta,3,Servicio de Salud Antofagasta,Perteneciente,Programa de Reparación y Atención Integral de Salud,Programa de Atención ,NO,NO,Servicio de Salud,No Aplica,PRAIS (S.S Antofagasta),2101,Antofagasta,Calle,523,Bolívar,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-23.646652,-70.395249,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
03-030,103030,No Aplica,No Aplica,2,Región De Antofagasta,3,Servicio de Salud Antofagasta,Perteneciente,Unidad de Salud Funcionarios ,Unidad de Atención,NO,NO,Servicio de Salud,Secundario,Unidad de Salud Funcionario  S.S Antofagasta),2101,Antofagasta,Calle,523,Bolívar,Pendiente ,44225,No Aplica,No Aplica,No Aplica,Sin cambio,-23.646652,-70.395249,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
03-203,103203,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Clínica,Establecimiento de Salud,SI,NO,Privado,Terciario,Clínica Antofagasta,2101,Antofagasta,Calle,1945,Matta,552208201,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-23.69776,-70.41023,Privado,Vigente en operación ,Mediana Complejidad,Atención Cerrada-Hospitalaria
03-211,103211,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Mutual de Seguridad CChC de Calama,2201,Calama,Avenida,1813,Central Sur,552332309,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-22.439451,-68.921118,Privado,Vigente en operación ,Baja Complejidad,Atención Cerrada-Hospitalaria
03-212,103212,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Baquedano,2101,Antofagasta,Calle,298,Baquedano,552208210,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-23.646991,-70.399868,Privado,Vigente en operación ,Pendiente,Atención Abierta-Ambulatoria
03-214,103214,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Urológica,2101,Antofagasta,Calle,453,Sucre,552263540,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-23.646817,-70.396671,Privado,Vigente en operación ,Pendiente,Atención Abierta-Ambulatoria
03-215,103215,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Oriente,2101,Antofagasta,Calle,861,Talca,552247799,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-23.667505,-70.403568,Privado,Vigente en operación ,Mediana Complejidad,Atención Cerrada-Hospitalaria
03-216,103216,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Mutual de Seguridad CChC Tocopilla,2301,Tocopilla,Calle,1201,21 de Mayo,552811140,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-22.09601,-70.204641,Privado,Vigente en operación ,Pendiente,Atención Abierta-Ambulatoria
03-218,103218,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Clínica,Establecimiento de Salud,SI,NO,Privado,Terciario,Clínica El Loa,2201,Calama,Calle,2924,Granaderos,552363737,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-22.451638,-68.929121,Privado,Vigente en operación ,Mediana Complejidad,Atención Cerrada-Hospitalaria
03-220,103220,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Clínica,Establecimiento de Salud,SI,NO,Privado,Terciario,Clínica La Portada,2101,Antofagasta,Calle,2648,Balmaceda,552694277,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-23.645191,-70.398916,Privado,Vigente en operación ,Alta Complejidad,Atención Cerrada-Hospitalaria
03-221,103221,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Laboratorio Clínico o Dental,Establecimiento de Salud,NO,NO,Privado,No Aplica,Laboratorio Clínico Calama,2201,Calama,Calle,2312,Madame Curie,552344799,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-22.458269,-68.929708,Privado,Vigente en operación ,No Aplica,No Aplica
03-223,103223,No Aplica,No Aplica,2,Región De Antofagasta,2,SEREMI De Antofagasta,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Oftalmológica (Mas Visión),2101,Antofagasta,Calle,1973,Condell,552264006,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-23.652929,-70.401968,Privado,Vigente en operación ,Pendiente,Atención Abierta-Ambulatoria
